chat_id,speaker,text,sequence,ticket_id_x,ticket_id_y
CHAT-0039,Agent,Thanks for waiting.,40,TKT-8173508,TKT-4122907
CHAT-0039,Customer,Please check and let me know.,41,TKT-8173508,TKT-4122907
CHAT-0039,Agent,Let me check your account.,42,TKT-8173508,TKT-4122907
CHAT-0039,Customer,I just need some clarity on this.,43,TKT-8173508,TKT-4122907
CHAT-0039,Agent,Let me check your account.,44,TKT-8173508,TKT-4122907
CHAT-0039,Customer,I just need some clarity on this.,45,TKT-8173508,TKT-4122907
CHAT-0040,Customer,I just need some clarity on this.,1,TKT-5569928,TKT-9532122
CHAT-0040,Agent,This should be resolved now.,2,TKT-5569928,TKT-9532122
CHAT-0040,Customer,"Thank you so much, that helped!",3,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'm looking into it for you.,4,TKT-5569928,TKT-9532122
CHAT-0040,Customer,You're really helpful!,5,TKT-5569928,TKT-9532122
CHAT-0040,Agent,This should be resolved now.,6,TKT-5569928,TKT-9532122
CHAT-0040,Customer,Great service!,7,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I’ve shared the update.,8,TKT-5569928,TKT-9532122
CHAT-0040,Customer,Why do I need to repeat myself?,9,TKT-5569928,TKT-9532122
CHAT-0040,Agent,Thanks for waiting.,10,TKT-5569928,TKT-9532122
CHAT-0040,Customer,You're really helpful!,11,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'll escalate this for you.,12,TKT-5569928,TKT-9532122
CHAT-0040,Customer,"Okay, noted.",13,TKT-5569928,TKT-9532122
CHAT-0040,Agent,This should be resolved now.,14,TKT-5569928,TKT-9532122
CHAT-0040,Customer,I see. What should I do now?,15,TKT-5569928,TKT-9532122
CHAT-0040,Agent,Thanks for waiting.,16,TKT-5569928,TKT-9532122
CHAT-0040,Customer,Waiting for your response.,17,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'll escalate this for you.,18,TKT-5569928,TKT-9532122
CHAT-0040,Customer,You still haven't resolved my issue.,19,TKT-5569928,TKT-9532122
CHAT-0040,Agent,Let me check your account.,20,TKT-5569928,TKT-9532122
CHAT-0040,Customer,I appreciate your support.,21,TKT-5569928,TKT-9532122
CHAT-0040,Agent,This should be resolved now.,22,TKT-5569928,TKT-9532122
CHAT-0040,Customer,I want to speak to a supervisor.,23,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'll escalate this for you.,24,TKT-5569928,TKT-9532122
CHAT-0040,Customer,Please check and let me know.,25,TKT-5569928,TKT-9532122
CHAT-0040,Agent,Thanks for waiting.,26,TKT-5569928,TKT-9532122
CHAT-0040,Customer,"All good now, thanks!",27,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'm looking into it for you.,28,TKT-5569928,TKT-9532122
CHAT-0040,Customer,Please check and let me know.,29,TKT-5569928,TKT-9532122
CHAT-0040,Agent,Thanks for waiting.,30,TKT-5569928,TKT-9532122
CHAT-0040,Customer,You still haven't resolved my issue.,31,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'm looking into it for you.,32,TKT-5569928,TKT-9532122
CHAT-0040,Customer,"Thank you so much, that helped!",33,TKT-5569928,TKT-9532122
CHAT-0040,Agent,This should be resolved now.,34,TKT-5569928,TKT-9532122
CHAT-0040,Customer,You're really helpful!,35,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'll escalate this for you.,36,TKT-5569928,TKT-9532122
CHAT-0040,Customer,This was quick and easy.,37,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'll escalate this for you.,38,TKT-5569928,TKT-9532122
CHAT-0040,Customer,Great service!,39,TKT-5569928,TKT-9532122
CHAT-0040,Agent,Let me check your account.,40,TKT-5569928,TKT-9532122
CHAT-0040,Customer,I'm really unhappy with this service.,41,TKT-5569928,TKT-9532122
CHAT-0040,Agent,I'm looking into it for you.,42,TKT-5569928,TKT-9532122
CHAT-0040,Customer,You're really helpful!,43,TKT-5569928,TKT-9532122
CHAT-0040,Agent,This should be resolved now.,44,TKT-5569928,TKT-9532122
CHAT-0040,Customer,This is getting frustrating.,45,TKT-5569928,TKT-9532122
CHAT-0041,Customer,Please check and let me know.,1,TKT-8172692,TKT-7406748
CHAT-0041,Agent,Let me check your account.,2,TKT-8172692,TKT-7406748
CHAT-0041,Customer,You still haven't resolved my issue.,3,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I'll escalate this for you.,4,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I'm checking the issue again.,5,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I understand your concern.,6,TKT-8172692,TKT-7406748
CHAT-0041,Customer,This was quick and easy.,7,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I understand your concern.,8,TKT-8172692,TKT-7406748
CHAT-0041,Customer,Thanks for resolving it fast.,9,TKT-8172692,TKT-7406748
CHAT-0041,Agent,This should be resolved now.,10,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I see. What should I do now?,11,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I understand your concern.,12,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I see. What should I do now?,13,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I understand your concern.,14,TKT-8172692,TKT-7406748
CHAT-0041,Customer,Please check and let me know.,15,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I’ve shared the update.,16,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I'm checking the issue again.,17,TKT-8172692,TKT-7406748
CHAT-0041,Agent,This should be resolved now.,18,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I appreciate your support.,19,TKT-8172692,TKT-7406748
CHAT-0041,Agent,Let me check your account.,20,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I'm checking the issue again.,21,TKT-8172692,TKT-7406748
CHAT-0041,Agent,Let me check your account.,22,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I want to speak to a supervisor.,23,TKT-8172692,TKT-7406748
CHAT-0041,Agent,This should be resolved now.,24,TKT-8172692,TKT-7406748
CHAT-0041,Customer,Terrible support.,25,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I’ve shared the update.,26,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I just need some clarity on this.,27,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I'm looking into it for you.,28,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I'm checking the issue again.,29,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I understand your concern.,30,TKT-8172692,TKT-7406748
CHAT-0041,Customer,You still haven't resolved my issue.,31,TKT-8172692,TKT-7406748
CHAT-0041,Agent,This should be resolved now.,32,TKT-8172692,TKT-7406748
CHAT-0041,Customer,Can you help me with this?,33,TKT-8172692,TKT-7406748
CHAT-0041,Agent,This should be resolved now.,34,TKT-8172692,TKT-7406748
CHAT-0041,Customer,"All good now, thanks!",35,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I understand your concern.,36,TKT-8172692,TKT-7406748
CHAT-0041,Customer,Waiting for your response.,37,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I'm looking into it for you.,38,TKT-8172692,TKT-7406748
CHAT-0041,Customer,You still haven't resolved my issue.,39,TKT-8172692,TKT-7406748
CHAT-0041,Agent,Thanks for waiting.,40,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I see. What should I do now?,41,TKT-8172692,TKT-7406748
CHAT-0041,Agent,This should be resolved now.,42,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I want to speak to a supervisor.,43,TKT-8172692,TKT-7406748
CHAT-0041,Agent,I understand your concern.,44,TKT-8172692,TKT-7406748
CHAT-0041,Customer,I'm checking the issue again.,45,TKT-8172692,TKT-7406748
CHAT-0042,Customer,I see. What should I do now?,1,TKT-2419279,TKT-3257737
CHAT-0042,Agent,This should be resolved now.,2,TKT-2419279,TKT-3257737
CHAT-0042,Customer,I appreciate your support.,3,TKT-2419279,TKT-3257737
CHAT-0042,Agent,This should be resolved now.,4,TKT-2419279,TKT-3257737
CHAT-0042,Customer,I just need some clarity on this.,5,TKT-2419279,TKT-3257737
CHAT-0042,Agent,Thanks for waiting.,6,TKT-2419279,TKT-3257737
CHAT-0042,Customer,I want to speak to a supervisor.,7,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I’ve shared the update.,8,TKT-2419279,TKT-3257737
CHAT-0042,Customer,Thanks for resolving it fast.,9,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I understand your concern.,10,TKT-2419279,TKT-3257737
CHAT-0042,Customer,This is unacceptable.,11,TKT-2419279,TKT-3257737
CHAT-0042,Agent,This should be resolved now.,12,TKT-2419279,TKT-3257737
CHAT-0042,Customer,This was quick and easy.,13,TKT-2419279,TKT-3257737
CHAT-0042,Agent,Let me check your account.,14,TKT-2419279,TKT-3257737
CHAT-0042,Customer,This was quick and easy.,15,TKT-2419279,TKT-3257737
CHAT-0042,Agent,Let me check your account.,16,TKT-2419279,TKT-3257737
CHAT-0042,Customer,Thanks for resolving it fast.,17,TKT-2419279,TKT-3257737
CHAT-0042,Agent,This should be resolved now.,18,TKT-2419279,TKT-3257737
CHAT-0042,Customer,You still haven't resolved my issue.,19,TKT-2419279,TKT-3257737
CHAT-0042,Agent,This should be resolved now.,20,TKT-2419279,TKT-3257737
CHAT-0042,Customer,This is unacceptable.,21,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I'll escalate this for you.,22,TKT-2419279,TKT-3257737
CHAT-0042,Customer,I'm checking the issue again.,23,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I'm looking into it for you.,24,TKT-2419279,TKT-3257737
CHAT-0042,Customer,This is getting frustrating.,25,TKT-2419279,TKT-3257737
CHAT-0042,Agent,This should be resolved now.,26,TKT-2419279,TKT-3257737
CHAT-0042,Customer,I just need some clarity on this.,27,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I'll escalate this for you.,28,TKT-2419279,TKT-3257737
CHAT-0042,Customer,I'm really unhappy with this service.,29,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I'll escalate this for you.,30,TKT-2419279,TKT-3257737
CHAT-0042,Customer,"Thank you so much, that helped!",31,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I'll escalate this for you.,32,TKT-2419279,TKT-3257737
CHAT-0042,Customer,Why do I need to repeat myself?,33,TKT-2419279,TKT-3257737
CHAT-0042,Agent,Let me check your account.,34,TKT-2419279,TKT-3257737
CHAT-0042,Customer,This is unacceptable.,35,TKT-2419279,TKT-3257737
CHAT-0042,Agent,This should be resolved now.,36,TKT-2419279,TKT-3257737
CHAT-0042,Customer,Great service!,37,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I'll escalate this for you.,38,TKT-2419279,TKT-3257737
CHAT-0042,Customer,I see. What should I do now?,39,TKT-2419279,TKT-3257737
CHAT-0042,Agent,Let me check your account.,40,TKT-2419279,TKT-3257737
CHAT-0042,Customer,Please check and let me know.,41,TKT-2419279,TKT-3257737
CHAT-0042,Agent,Let me check your account.,42,TKT-2419279,TKT-3257737
CHAT-0042,Customer,You still haven't resolved my issue.,43,TKT-2419279,TKT-3257737
CHAT-0042,Agent,I’ve shared the update.,44,TKT-2419279,TKT-3257737
CHAT-0042,Customer,This is unacceptable.,45,TKT-2419279,TKT-3257737
CHAT-0043,Customer,Waiting for your response.,1,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'll escalate this for you.,2,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I'm really unhappy with this service.,3,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'm looking into it for you.,4,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I just need some clarity on this.,5,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'm looking into it for you.,6,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Great service!,7,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I’ve shared the update.,8,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Can you help me with this?,9,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'm looking into it for you.,10,TKT-2625824,TKT-4804807
CHAT-0043,Customer,You're really helpful!,11,TKT-2625824,TKT-4804807
CHAT-0043,Agent,Thanks for waiting.,12,TKT-2625824,TKT-4804807
CHAT-0043,Customer,This was quick and easy.,13,TKT-2625824,TKT-4804807
CHAT-0043,Agent,This should be resolved now.,14,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I appreciate your support.,15,TKT-2625824,TKT-4804807
CHAT-0043,Agent,Let me check your account.,16,TKT-2625824,TKT-4804807
CHAT-0043,Customer,This is getting frustrating.,17,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'm looking into it for you.,18,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I'm checking the issue again.,19,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I’ve shared the update.,20,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Thanks for resolving it fast.,21,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'm looking into it for you.,22,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I'm really unhappy with this service.,23,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I’ve shared the update.,24,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I just need some clarity on this.,25,TKT-2625824,TKT-4804807
CHAT-0043,Agent,Let me check your account.,26,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Thanks for resolving it fast.,27,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I’ve shared the update.,28,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Why do I need to repeat myself?,29,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'm looking into it for you.,30,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I'm checking the issue again.,31,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'll escalate this for you.,32,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Can you help me with this?,33,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I’ve shared the update.,34,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Thanks for resolving it fast.,35,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'll escalate this for you.,36,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Can you help me with this?,37,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I understand your concern.,38,TKT-2625824,TKT-4804807
CHAT-0043,Customer,Waiting for your response.,39,TKT-2625824,TKT-4804807
CHAT-0043,Agent,Let me check your account.,40,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I see. What should I do now?,41,TKT-2625824,TKT-4804807
CHAT-0043,Agent,I'm looking into it for you.,42,TKT-2625824,TKT-4804807
CHAT-0043,Customer,"Okay, noted.",43,TKT-2625824,TKT-4804807
CHAT-0043,Agent,Thanks for waiting.,44,TKT-2625824,TKT-4804807
CHAT-0043,Customer,I see. What should I do now?,45,TKT-2625824,TKT-4804807
CHAT-0044,Customer,Please check and let me know.,1,TKT-9365472,TKT-2565395
CHAT-0044,Agent,This should be resolved now.,2,TKT-9365472,TKT-2565395
CHAT-0044,Customer,I see. What should I do now?,3,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I’ve shared the update.,4,TKT-9365472,TKT-2565395
CHAT-0044,Customer,I see. What should I do now?,5,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I understand your concern.,6,TKT-9365472,TKT-2565395
CHAT-0044,Customer,Terrible support.,7,TKT-9365472,TKT-2565395
CHAT-0044,Agent,Thanks for waiting.,8,TKT-9365472,TKT-2565395
CHAT-0044,Customer,Please check and let me know.,9,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I’ve shared the update.,10,TKT-9365472,TKT-2565395
CHAT-0044,Customer,Thanks for resolving it fast.,11,TKT-9365472,TKT-2565395
CHAT-0044,Agent,Thanks for waiting.,12,TKT-9365472,TKT-2565395
CHAT-0044,Customer,You're really helpful!,13,TKT-9365472,TKT-2565395
CHAT-0044,Agent,Let me check your account.,14,TKT-9365472,TKT-2565395
CHAT-0044,Customer,"Thank you so much, that helped!",15,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I'm looking into it for you.,16,TKT-9365472,TKT-2565395
CHAT-0044,Customer,I appreciate your support.,17,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I'm looking into it for you.,18,TKT-9365472,TKT-2565395
CHAT-0044,Customer,"Okay, noted.",19,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I'm looking into it for you.,20,TKT-9365472,TKT-2565395
CHAT-0044,Customer,This was quick and easy.,21,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I'm looking into it for you.,22,TKT-9365472,TKT-2565395
CHAT-0044,Customer,I see. What should I do now?,23,TKT-9365472,TKT-2565395
CHAT-0044,Agent,This should be resolved now.,24,TKT-9365472,TKT-2565395
CHAT-0044,Customer,Can you help me with this?,25,TKT-9365472,TKT-2565395
CHAT-0044,Agent,This should be resolved now.,26,TKT-9365472,TKT-2565395
CHAT-0044,Customer,I'm really unhappy with this service.,27,TKT-9365472,TKT-2565395
CHAT-0044,Agent,This should be resolved now.,28,TKT-9365472,TKT-2565395
CHAT-0044,Customer,"Okay, noted.",29,TKT-9365472,TKT-2565395
CHAT-0044,Agent,This should be resolved now.,30,TKT-9365472,TKT-2565395
CHAT-0044,Customer,Thanks for resolving it fast.,31,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I'll escalate this for you.,32,TKT-9365472,TKT-2565395
CHAT-0044,Customer,Can you help me with this?,33,TKT-9365472,TKT-2565395
CHAT-0044,Agent,This should be resolved now.,34,TKT-9365472,TKT-2565395
CHAT-0044,Customer,This is unacceptable.,35,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I'm looking into it for you.,36,TKT-9365472,TKT-2565395
CHAT-0044,Customer,I see. What should I do now?,37,TKT-9365472,TKT-2565395
CHAT-0044,Agent,Thanks for waiting.,38,TKT-9365472,TKT-2565395
CHAT-0044,Customer,Thanks for resolving it fast.,39,TKT-9365472,TKT-2565395
CHAT-0044,Agent,Let me check your account.,40,TKT-9365472,TKT-2565395
CHAT-0044,Customer,I appreciate your support.,41,TKT-9365472,TKT-2565395
CHAT-0044,Agent,Let me check your account.,42,TKT-9365472,TKT-2565395
CHAT-0044,Customer,I'm really unhappy with this service.,43,TKT-9365472,TKT-2565395
CHAT-0044,Agent,I'll escalate this for you.,44,TKT-9365472,TKT-2565395
CHAT-0044,Customer,Can you help me with this?,45,TKT-9365472,TKT-2565395
CHAT-0045,Customer,Great service!,1,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I'll escalate this for you.,2,TKT-9300780,TKT-6948079
CHAT-0045,Customer,Great service!,3,TKT-9300780,TKT-6948079
CHAT-0045,Agent,Let me check your account.,4,TKT-9300780,TKT-6948079
CHAT-0045,Customer,This was quick and easy.,5,TKT-9300780,TKT-6948079
CHAT-0045,Agent,This should be resolved now.,6,TKT-9300780,TKT-6948079
CHAT-0045,Customer,Waiting for your response.,7,TKT-9300780,TKT-6948079
CHAT-0045,Agent,Let me check your account.,8,TKT-9300780,TKT-6948079
CHAT-0045,Customer,You're really helpful!,9,TKT-9300780,TKT-6948079
CHAT-0045,Agent,Thanks for waiting.,10,TKT-9300780,TKT-6948079
CHAT-0045,Customer,Terrible support.,11,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I'm looking into it for you.,12,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I see. What should I do now?,13,TKT-9300780,TKT-6948079
CHAT-0045,Agent,Let me check your account.,14,TKT-9300780,TKT-6948079
CHAT-0045,Customer,Can you help me with this?,15,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I understand your concern.,16,TKT-9300780,TKT-6948079
CHAT-0045,Customer,"Thank you so much, that helped!",17,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I'll escalate this for you.,18,TKT-9300780,TKT-6948079
CHAT-0045,Customer,This is getting frustrating.,19,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I'm looking into it for you.,20,TKT-9300780,TKT-6948079
CHAT-0045,Customer,Thanks for resolving it fast.,21,TKT-9300780,TKT-6948079
CHAT-0045,Agent,This should be resolved now.,22,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I want to speak to a supervisor.,23,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I’ve shared the update.,24,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I'm really unhappy with this service.,25,TKT-9300780,TKT-6948079
CHAT-0045,Agent,This should be resolved now.,26,TKT-9300780,TKT-6948079
CHAT-0045,Customer,Can you help me with this?,27,TKT-9300780,TKT-6948079
CHAT-0045,Agent,This should be resolved now.,28,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I just need some clarity on this.,29,TKT-9300780,TKT-6948079
CHAT-0045,Agent,Thanks for waiting.,30,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I'm checking the issue again.,31,TKT-9300780,TKT-6948079
CHAT-0045,Agent,Let me check your account.,32,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I'm checking the issue again.,33,TKT-9300780,TKT-6948079
CHAT-0045,Agent,Thanks for waiting.,34,TKT-9300780,TKT-6948079
CHAT-0045,Customer,Please check and let me know.,35,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I’ve shared the update.,36,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I see. What should I do now?,37,TKT-9300780,TKT-6948079
CHAT-0045,Agent,This should be resolved now.,38,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I'm really unhappy with this service.,39,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I’ve shared the update.,40,TKT-9300780,TKT-6948079
CHAT-0045,Customer,Why do I need to repeat myself?,41,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I’ve shared the update.,42,TKT-9300780,TKT-6948079
CHAT-0045,Customer,This is unacceptable.,43,TKT-9300780,TKT-6948079
CHAT-0045,Agent,I'm looking into it for you.,44,TKT-9300780,TKT-6948079
CHAT-0045,Customer,I just need some clarity on this.,45,TKT-9300780,TKT-6948079
CHAT-0046,Customer,"All good now, thanks!",1,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Let me check your account.,2,TKT-3482621,TKT-9232831
CHAT-0046,Customer,I'm really unhappy with this service.,3,TKT-3482621,TKT-9232831
CHAT-0046,Agent,I'm looking into it for you.,4,TKT-3482621,TKT-9232831
CHAT-0046,Customer,I'm checking the issue again.,5,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Let me check your account.,6,TKT-3482621,TKT-9232831
CHAT-0046,Customer,"All good now, thanks!",7,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Let me check your account.,8,TKT-3482621,TKT-9232831
CHAT-0046,Customer,I just need some clarity on this.,9,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Let me check your account.,10,TKT-3482621,TKT-9232831
CHAT-0046,Customer,I see. What should I do now?,11,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Thanks for waiting.,12,TKT-3482621,TKT-9232831
CHAT-0046,Customer,You still haven't resolved my issue.,13,TKT-3482621,TKT-9232831
CHAT-0046,Agent,This should be resolved now.,14,TKT-3482621,TKT-9232831
CHAT-0046,Customer,I just need some clarity on this.,15,TKT-3482621,TKT-9232831
CHAT-0046,Agent,I'm looking into it for you.,16,TKT-3482621,TKT-9232831
CHAT-0046,Customer,Terrible support.,17,TKT-3482621,TKT-9232831
CHAT-0046,Agent,I'm looking into it for you.,18,TKT-3482621,TKT-9232831
CHAT-0046,Customer,I appreciate your support.,19,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Let me check your account.,20,TKT-3482621,TKT-9232831
CHAT-0046,Customer,This was quick and easy.,21,TKT-3482621,TKT-9232831
CHAT-0046,Agent,I understand your concern.,22,TKT-3482621,TKT-9232831
CHAT-0046,Customer,I just need some clarity on this.,23,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Thanks for waiting.,24,TKT-3482621,TKT-9232831
CHAT-0046,Customer,This was quick and easy.,25,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Thanks for waiting.,26,TKT-3482621,TKT-9232831
CHAT-0046,Customer,Great service!,27,TKT-3482621,TKT-9232831
CHAT-0046,Agent,This should be resolved now.,28,TKT-3482621,TKT-9232831
CHAT-0046,Customer,"Okay, noted.",29,TKT-3482621,TKT-9232831
CHAT-0046,Agent,This should be resolved now.,30,TKT-3482621,TKT-9232831
CHAT-0046,Customer,Waiting for your response.,31,TKT-3482621,TKT-9232831
CHAT-0046,Agent,I understand your concern.,32,TKT-3482621,TKT-9232831
CHAT-0046,Customer,I'm really unhappy with this service.,33,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Let me check your account.,34,TKT-3482621,TKT-9232831
CHAT-0046,Customer,Great service!,35,TKT-3482621,TKT-9232831
CHAT-0046,Agent,Let me check your account.,36,TKT-3482621,TKT-9232831
CHAT-0046,Customer,Please check and let me know.,37,TKT-3482621,TKT-9232831
CHAT-0046,Agent,This should be resolved now.,38,TKT-3482621,TKT-9232831
CHAT-0046,Customer,Waiting for your response.,39,TKT-3482621,TKT-9232831
CHAT-0046,Agent,I'm looking into it for you.,40,TKT-3482621,TKT-9232831
CHAT-0046,Customer,You're really helpful!,41,TKT-3482621,TKT-9232831
CHAT-0046,Agent,I’ve shared the update.,42,TKT-3482621,TKT-9232831
CHAT-0046,Customer,Why do I need to repeat myself?,43,TKT-3482621,TKT-9232831
CHAT-0046,Agent,I'll escalate this for you.,44,TKT-3482621,TKT-9232831
CHAT-0046,Customer,You're really helpful!,45,TKT-3482621,TKT-9232831
CHAT-0047,Customer,This is getting frustrating.,1,TKT-5899730,TKT-3812672
CHAT-0047,Agent,Thanks for waiting.,2,TKT-5899730,TKT-3812672
CHAT-0047,Customer,I'm checking the issue again.,3,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I'll escalate this for you.,4,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Great service!,5,TKT-5899730,TKT-3812672
CHAT-0047,Agent,Thanks for waiting.,6,TKT-5899730,TKT-3812672
CHAT-0047,Customer,I'm checking the issue again.,7,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I'll escalate this for you.,8,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Why do I need to repeat myself?,9,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I understand your concern.,10,TKT-5899730,TKT-3812672
CHAT-0047,Customer,You still haven't resolved my issue.,11,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I’ve shared the update.,12,TKT-5899730,TKT-3812672
CHAT-0047,Customer,"Thank you so much, that helped!",13,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I'll escalate this for you.,14,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Can you help me with this?,15,TKT-5899730,TKT-3812672
CHAT-0047,Agent,Let me check your account.,16,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Can you help me with this?,17,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I’ve shared the update.,18,TKT-5899730,TKT-3812672
CHAT-0047,Customer,I see. What should I do now?,19,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I'm looking into it for you.,20,TKT-5899730,TKT-3812672
CHAT-0047,Customer,"Okay, noted.",21,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I'm looking into it for you.,22,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Please check and let me know.,23,TKT-5899730,TKT-3812672
CHAT-0047,Agent,Thanks for waiting.,24,TKT-5899730,TKT-3812672
CHAT-0047,Customer,You're really helpful!,25,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I understand your concern.,26,TKT-5899730,TKT-3812672
CHAT-0047,Customer,I'm checking the issue again.,27,TKT-5899730,TKT-3812672
CHAT-0047,Agent,Let me check your account.,28,TKT-5899730,TKT-3812672
CHAT-0047,Customer,"All good now, thanks!",29,TKT-5899730,TKT-3812672
